inn,year,revenue
6335010266,2025,338638.0
6335010266,2024,452619.0
6335010266,2022,490939.0
4253025211,2025,37958.0
4253025211,2024,43410.0
4253025211,2023,51473.0
4253025211,2022,219668.0
4253025211,2021,40146.0
7447037444,2022,38407.0
7447037444,2025,37267.0
7447037444,2021,17894.0
7447037444,2023,31552.0
7447037444,2024,28231.0
7453275983,2025,20.0
7453275983,2022,767.0
7453275983,2021,197250.0
7453275983,2024,20.0
7453275983,2023,20.0
7453250192,2023,86304.0
7453250192,2021,58228.0
7453250192,2025,106972.0
7453250192,2022,104829.0
7453250192,2024,143575.0
7448068100,2024,121446.0
7448068100,2025,136646.0
7448068100,2023,24368.0
7448068100,2021,554292.0
7448068100,2022,37604.0
7453233292,2024,67169.0
7453233292,2023,4116.0
7453233292,2021,80946.0
7424032834,2021,0.0
7449041630,2025,11830.0
7449041630,2024,34237.0
7449041630,2023,35254.0
7449041630,2021,16622.0
7449041630,2022,24813.0
3662248601,2025,243295.0
3662248601,2022,240705.0
3662248601,2023,397014.0
3662248601,2024,346619.0
3662248601,2021,355558.0
3820007545,2024,0.0
3820007545,2023,70464.0
3820007545,2022,195199.0
3820007545,2021,619119.0
3528080401,2022,22169.0
3528080401,2025,88756.0
3528080401,2024,61385.0
3528080401,2023,31068.0
3528080401,2021,29423.0
2309113740,2023,761096.0
2309113740,2025,61978.0
2309113740,2024,71759.0
2309113740,2021,293728.0
2309113740,2022,358101.0
5247054209,2022,112893.0
5247054209,2023,206738.0
5247054209,2024,368535.0
5247054209,2021,118402.0
5247054209,2025,341516.0
2129050844,2025,140437.0
2129050844,2023,247358.0
2129050844,2024,292458.0
2129050844,2021,123334.0
2129050844,2022,166593.0
608018763,2024,38394.0
608018763,2021,14365.0
608018763,2023,32240.0
608018763,2022,36278.0
608018763,2025,57147.0
3906334350,2024,386351.0
3906334350,2021,221767.0
3906334350,2022,173785.0
3906334350,2025,314324.0
3906334350,2023,200851.0
7536074342,2021,90285.0
7536074342,2022,37732.0
7536074342,2023,37463.0
7536074342,2025,72.0
7536074342,2024,2190.0
8709009520,2021,181341.0
8709009520,2023,256039.0
8709009520,2025,256781.0
8709009520,2024,203614.0
8709009520,2022,188066.0
7710687422,2023,30100.0
7710687422,2025,26280.0
7710687422,2022,43670.0
7710687422,2024,79716.0
7710687422,2021,95934.0
3528060927,2024,297444.0
3528060927,2021,240445.0
3528060927,2023,266557.0
3528060927,2025,287798.0
3528060927,2022,232264.0
326538813,2025,0.0
326538813,2023,34587.0
326538813,2024,8647.0
326538813,2022,188233.0
326538813,2021,27502.0
7804397292,2023,171703.0
7804397292,2021,124913.0
7804397292,2024,335263.0
7804397292,2025,337465.0
7804397292,2022,132932.0
5024226246,2025,118750.0
5024226246,2024,84440.0
5024226246,2022,15748.0
5024226246,2023,95992.0
7816100958,2023,0.0
7816100958,2021,37953.0
7816100958,2022,323.0
1109006690,2024,149199.0
1109006690,2023,157687.0
1109006690,2025,140250.0
1109006690,2022,60523.0
1109006690,2021,142344.0
9701002644,2023,90892.0
9701002644,2021,96770.0
9701002644,2025,54840.0
9701002644,2024,97765.0
9701002644,2022,74747.0
7814604734,2022,311068.0
7814604734,2021,266501.0
7814604734,2023,554424.0
4706045378,2025,109855.0
4706045378,2022,219441.0
4706045378,2024,367686.0
4706045378,2023,210101.0
7728861375,2024,68029.0
7728861375,2022,1417017.0
7728861375,2023,11043.0
7728861375,2021,513654.0
6453133218,2024,343077.0
6453133218,2025,573031.0
6453133218,2023,149543.0
6453133218,2021,119413.0
6453133218,2022,343028.0
2464124842,2022,100901.0
2464124842,2021,268787.0
2464124842,2023,293460.0
2464124842,2024,184968.0
2464124842,2025,31949.0
3664232766,2022,149106.0
3664232766,2023,0.0
7604331167,2022,113055.0
7604331167,2023,7328.0
7604331167,2025,4275.0
7604331167,2021,80991.0
7604331167,2024,4200.0
7842135668,2021,11129.0
7842135668,2023,12774.0
1650400223,2022,2170.0
1650400223,2021,314836.0
7804690195,2023,128327.0
7804690195,2022,106587.0
7804690195,2025,254580.0
7804690195,2024,257812.0
5012061335,2021,794376.0
5012061335,2024,819840.0
5012061335,2022,794505.0
5012061335,2023,1017734.0
6321155173,2021,71946.0
6321155173,2025,1804.0
6321155173,2024,74742.0
6321155173,2022,84213.0
6321155173,2023,93536.0
7325147665,2025,0.0
7325147665,2024,374702.0
7325147665,2023,207768.0
7325147665,2021,1540392.0
7325147665,2022,484011.0
3662130663,2023,189895.0
3662130663,2021,104544.0
3662130663,2025,209306.0
3662130663,2024,178191.0
3662130663,2022,157117.0
6027055992,2022,416706.0
6027055992,2024,326761.0
6027055992,2025,533104.0
6027055992,2021,306083.0
6027055992,2023,381197.0
4217041049,2022,6155.0
4217041049,2021,20756.0
4217041049,2024,99230.0
4217041049,2025,30209.0
4217041049,2023,13558.0
7802786920,2022,82298.0
7802786920,2024,79734.0
7802786920,2025,113065.0
7802786920,2021,140457.0
7802786920,2023,45206.0
7715433189,2023,2512158.0
7715433189,2021,1724095.0
7715433189,2024,465415.0
7715433189,2025,1382699.0
7715433189,2022,944439.0
7453255144,2022,715671.0
7453255144,2023,428859.0
7453255144,2024,336697.0
7453255144,2021,381918.0
7453255144,2025,453979.0
7842146500,2021,16819.0
7842146500,2025,18912.0
7842146500,2024,13430.0
7842146500,2023,53035.0
7728860413,2023,113038.0
7728860413,2021,279292.0
7728860413,2024,63696.0
7728860413,2022,192834.0
7701991916,2023,166374.0
7701991916,2021,324834.0
7701991916,2022,91600.0
6323083171,2021,41053.0
6323083171,2022,19653.0
6323083171,2024,22552.0
6323083171,2023,34794.0
6323083171,2025,34556.0
7801338933,2023,161879.0
7801338933,2021,205102.0
7801338933,2022,314607.0
2459020661,2022,50784.0
2459020661,2021,31042.0
2459020661,2025,39864.0
2459020661,2024,51235.0
2459020661,2023,42192.0
7734531960,2024,0.0
7734531960,2025,
7734531960,2021,91304.0
7734531960,2023,6451.0
7734531960,2022,82454.0
7724414961,2022,27187.0
7724414961,2021,413446.0
7724414961,2023,0.0
7716242444,2022,0.0
7716242444,2021,169737.0
7716242444,2023,18802.0
7716242444,2025,11041.0
7716242444,2024,17253.0
9725072023,2023,128288.0
9725072023,2022,197633.0
7702310165,2025,505371.0
7702310165,2023,100132.0
7702310165,2021,218851.0
7702310165,2022,100829.0
7702310165,2024,129607.0
4823058324,2022,491688.0
4823058324,2021,529855.0
4823058324,2023,629513.0
4823058324,2025,1809670.0
4823058324,2024,1518601.0
7743222334,2024,731514.0
7743222334,2022,1431332.0
7743222334,2023,679843.0
7743222334,2021,2940752.0
7743222334,2025,1400.0
5046071067,2023,39666.0
5046071067,2021,30642.0
5046071067,2022,27743.0
5046071067,2025,88920.0
5046071067,2024,30946.0
9728021845,2023,0.0
9728021845,2021,10098.0
9728021845,2022,121407.0
9728021845,2024,25080.0
1658175266,2023,2150.0
1658175266,2022,368702.0
1658175266,2024,0.0
1658175266,2025,0.0
1658175266,2021,198846.0
6670259419,2024,443816.0
6670259419,2021,552843.0
6670259419,2022,446814.0
6670259419,2025,226991.0
6670259419,2023,742896.0
3328015959,2024,276658.0
3328015959,2023,217742.0
3328015959,2025,469758.0
3328015959,2022,238390.0
3328015959,2021,117139.0
6357942336,2023,32719.0
6357942336,2025,53755.0
6357942336,2022,4152.0
6357942336,2024,39391.0
6357942336,2021,54732.0
7718699317,2023,341238.0
7718699317,2025,487413.0
7718699317,2024,790224.0
7718699317,2022,314291.0
7718699317,2021,309104.0
1655274420,2021,221927.0
1655274420,2023,390988.0
1655274420,2024,467374.0
1655274420,2022,315510.0
1655274420,2025,537783.0
6670492670,2024,10749.0
6670492670,2021,
6670492670,2022,
6670492670,2023,4838.0
4401155792,2022,180027.0
4401155792,2025,219729.0
4401155792,2024,157881.0
4401155792,2021,122908.0
4401155792,2023,208373.0
7733006285,2023,16500.0
7733006285,2024,1038.0
7733006285,2025,625.0
7733006285,2022,57746.0
7733006285,2021,3042.0
3827046818,2021,167097.0
3827046818,2022,128625.0
3827046818,2025,389832.0
3827046818,2023,242420.0
3827046818,2024,461502.0
7710969113,2023,0.0
7710969113,2021,207951.0
7710969113,2024,
7710969113,2022,32265.0
7710969113,2025,
2222045542,2023,111983.0
2222045542,2022,442985.0
2222045542,2021,468555.0
2222045542,2025,710.0
2222045542,2024,3248.0
5009088866,2022,153380.0
5009088866,2024,130812.0
5009088866,2021,270655.0
5009088866,2025,100157.0
5009088866,2023,94541.0
5256177609,2023,215726.0
5256177609,2024,209158.0
5256177609,2021,238587.0
5256177609,2025,108142.0
5256177609,2022,217770.0
7701404050,2023,79516.0
7701404050,2022,108836.0
7701404050,2025,158461.0
7701404050,2021,90723.0
7701404050,2024,95999.0
4205347900,2025,766589.0
4205347900,2022,450604.0
4205347900,2024,1283824.0
4205347900,2023,379742.0
4205347900,2021,1032022.0
6323099340,2025,264480.0
6323099340,2023,102269.0
6323099340,2024,315662.0
6323099340,2021,77818.0
6323099340,2022,136487.0
1657220029,2023,55653.0
1657220029,2025,100861.0
1657220029,2021,86013.0
1657220029,2024,102285.0
1657220029,2022,93985.0
5902132117,2025,123620.0
5902132117,2023,55578.0
5902132117,2022,117414.0
5902132117,2021,162534.0
5902132117,2024,114420.0
5905230070,2024,1700.0
5905230070,2021,15893.0
5905230070,2022,10910.0
5905230070,2023,1267.0
5905230070,2025,2544.0
8904043789,2024,15844.0
8904043789,2021,127863.0
8904043789,2022,181518.0
8904043789,2025,9383.0
8904043789,2023,42417.0
7728830850,2024,141607.0
7728830850,2022,387224.0
7728830850,2025,269632.0
7728830850,2021,108892.0
7728830850,2023,202380.0
5029039828,2021,33056.0
5029039828,2023,36509.0
5029039828,2025,36422.0
5029039828,2022,39080.0
5029039828,2024,43867.0
4824062098,2024,1060827.0
4824062098,2025,337564.0
4824062098,2023,1046539.0
4824062098,2022,527152.0
4824062098,2021,354505.0
4826060635,2022,171076.0
4826060635,2023,115129.0
4826060635,2021,252596.0
4826060635,2025,35834.0
4826060635,2024,146696.0
5190085369,2024,435117.0
5190085369,2021,205233.0
5190085369,2022,415682.0
5190085369,2023,200908.0
5190085369,2025,871732.0
7801610931,2024,635193.0
7801610931,2025,570854.0
7801610931,2021,79214.0
7801610931,2022,300244.0
7801610931,2023,362100.0
2116497890,2023,78482.0
2116497890,2024,122471.0
2116497890,2025,140772.0
2116497890,2021,53518.0
2116497890,2022,59281.0
7727631033,2024,828055.0
7727631033,2022,714198.0
7727631033,2023,895079.0
7727631033,2021,946405.0
7727631033,2025,359242.0
1655422453,2021,332113.0
1655422453,2022,176765.0
7106528940,2025,132542.0
7106528940,2021,113223.0
7106528940,2023,114996.0
7106528940,2022,134055.0
7106528940,2024,106741.0
3123300970,2022,0.0
3123300970,2025,
3123300970,2021,18873.0
3123300970,2024,
3123300970,2023,
2635222257,2022,1275575.0
2635222257,2024,1727360.0
2635222257,2025,829569.0
2635222257,2021,1464401.0
2635222257,2023,783216.0
7724431526,2021,279203.0
7724431526,2024,
7724431526,2023,0.0
7724431526,2022,138379.0
3019027058,2021,
3019027058,2023,
3019027058,2024,
3019027058,2022,
7811264494,2025,25272.0
7811264494,2022,60387.0
7811264494,2021,85871.0
7811264494,2023,9426.0
7811264494,2024,3865.0
9701211800,2022,209470.0
8602254952,2025,99688.0
8602254952,2021,700345.0
8602254952,2024,193527.0
8602254952,2022,300168.0
8602254952,2023,644518.0
6450066475,2023,33363.0
6450066475,2024,13087.0
6450066475,2025,31170.0
6450066475,2022,21165.0
6450066475,2021,77008.0
6450055681,2025,36868.0
6450055681,2022,114017.0
6450055681,2021,121668.0
6450055681,2023,77018.0
6450055681,2024,9356.0
562014450,2025,65369.0
562014450,2021,12920.0
562014450,2024,38717.0
562014450,2023,231417.0
562014450,2022,32403.0
3308004130,2021,35844.0
3308004130,2025,130502.0
3308004130,2022,38710.0
3308004130,2023,72647.0
3308004130,2024,75560.0
2503023255,2023,16671.0
2503023255,2021,18785.0
2503023255,2025,0.0
2503023255,2022,18802.0
2503023255,2024,3568.0
3510004801,2023,1868.0
3510004801,2021,31856.0
3510004801,2024,3258.0
3510004801,2022,8319.0
3510004801,2025,28238.0
3665103989,2024,46621.0
3665103989,2023,10696.0
3665103989,2021,21375.0
3665103989,2022,185101.0
5047085697,2024,
5047085697,2023,
5047085697,2022,
7811596958,2021,72047.0
7811596958,2022,63139.0
7811596958,2023,8755.0
7811596958,2024,3617.0
7811596958,2025,740.0
7811480174,2021,182473.0
7811480174,2025,294894.0
7811480174,2024,502318.0
7811480174,2023,510388.0
7811480174,2022,143171.0
7701592284,2025,
7701592284,2022,0.0
7701592284,2024,0.0
7701592284,2021,183788.0
7701592284,2023,1587.0
5404275507,2021,212000.0
5404275507,2023,32942.0
5404275507,2022,338524.0
3017052740,2025,
3017052740,2021,298.0
3017052740,2024,0.0
3017052740,2023,298.0
3017052740,2022,298.0
3651005974,2024,40712.0
3651005974,2025,31692.0
3651005974,2021,45634.0
3651005974,2022,30388.0
3651005974,2023,45511.0
3441031329,2024,13809.0
3441031329,2025,12726.0
3441031329,2022,9492.0
3441031329,2023,17504.0
3441031329,2021,9652.0
2724227240,2022,44612.0
2724227240,2021,56451.0
2724227240,2024,100928.0
2724227240,2023,71484.0
2724227240,2025,102118.0
3810341438,2023,20452.0
3810341438,2024,13224.0
3810341438,2025,36147.0
3810341438,2022,19204.0
3810341438,2021,17331.0
5404090129,2022,49869.0
5404090129,2025,0.0
5404090129,2024,78000.0
5404090129,2021,186932.0
5404090129,2023,66741.0
2308121435,2021,226257.0
2308121435,2024,579864.0
2308121435,2025,1015279.0
2308121435,2022,456513.0
2308121435,2023,377149.0
7814617229,2023,319964.0
7814617229,2022,164786.0
7814617229,2024,176777.0
7814617229,2025,219292.0
7814617229,2021,92008.0
7455024456,2024,1163556.0
7455024456,2025,1588896.0
7455024456,2021,463209.0
7455024456,2022,751355.0
7455024456,2023,805355.0
1434041474,2022,95704.0
1434041474,2025,98321.0
1434041474,2021,90568.0
1434041474,2023,103960.0
1434041474,2024,102013.0
6330060915,2023,157515.0
6330060915,2021,92784.0
6330060915,2024,9966.0
6330060915,2022,168844.0
6330060915,2025,3780.0
6312009610,2022,200980.0
6312009610,2023,432363.0
6312009610,2024,322184.0
6312009610,2025,546202.0
6312009610,2021,218566.0
6685200993,2025,57991.0
6685200993,2024,83887.0
6685200993,2022,93235.0
6685200993,2023,193417.0
7733807503,2024,
7733807503,2021,1963027.0
7733807503,2025,
7733807503,2022,458576.0
7733807503,2023,0.0
7730264087,2022,5630.0
7730264087,2021,151402.0
7725404229,2025,0.0
7725404229,2024,32038.0
7725404229,2023,177545.0
7725404229,2022,44412.0
7725404229,2021,51050.0
7451385973,2024,2766284.0
7451385973,2023,2896338.0
7451385973,2025,3325580.0
7451385973,2022,1822929.0
7451385973,2021,1555389.0
706005113,2023,581109.0
706005113,2021,307755.0
706005113,2025,901857.0
706005113,2024,1095591.0
706005113,2022,819857.0
9703072502,2022,155776.0
608040896,2025,2340788.0
608040896,2024,1448056.0
608040896,2021,1697960.0
608040896,2022,1695026.0
608040896,2023,3896434.0
7701940534,2022,91603.0
7701940534,2023,72941.0
7701940534,2021,89270.0
1831080198,2022,1326609.0
1831080198,2025,133121.0
1831080198,2024,584125.0
1831080198,2023,1065739.0
1831080198,2021,907410.0
2609024241,2024,3319.0
2609024241,2021,3063.0
2609024241,2022,0.0
2609024241,2025,8408.0
2609024241,2023,
1326246925,2021,873069.0
1326246925,2025,125847.0
1326246925,2022,145634.0
1326246925,2024,25717.0
1326246925,2023,117897.0
7716773477,2024,1755.0
7716773477,2021,3685.0
7716773477,2025,3496.0
7716773477,2023,307.0
7716773477,2022,8446.0
6324015801,2022,518420.0
6324015801,2025,167437.0
6324015801,2023,147956.0
6324015801,2024,172332.0
6324015801,2021,574183.0
5904057377,2021,80991.0
5904057377,2023,192577.0
5904057377,2024,96237.0
5904057377,2025,149237.0
5904057377,2022,140847.0
7203357947,2023,123403.0
7203357947,2024,157882.0
7203357947,2022,525033.0
7203357947,2021,237466.0
7203357947,2025,116736.0
6027194682,2024,56.0
6027194682,2025,0.0
6027194682,2023,140689.0
6027194682,2022,138251.0
6027194682,2021,162281.0
7733325010,2021,256182.0
7733325010,2022,220606.0
7733325010,2023,271127.0
7743104147,2022,67798.0
7743104147,2021,121084.0
4205118392,2022,250909.0
4205118392,2023,624261.0
4205118392,2021,346930.0
4205118392,2025,715971.0
4205118392,2024,653695.0
7710691468,2024,143134.0
7710691468,2025,712315.0
7710691468,2021,497380.0
7710691468,2022,495439.0
7710691468,2023,426422.0
2315224400,2024,391395.0
2315224400,2022,120230.0
2315224400,2025,179944.0
2315224400,2023,256914.0
5024132446,2024,505231.0
5024132446,2022,376787.0
5024132446,2021,356381.0
5024132446,2023,645606.0
5024132446,2025,736875.0
7838506239,2022,5601.0
7838506239,2023,190344.0
7838506239,2025,56100.0
7838506239,2021,106099.0
7838506239,2024,352865.0
6319075650,2025,25064.0
6319075650,2024,277159.0
6319075650,2021,112149.0
6319075650,2023,229348.0
6319075650,2022,202618.0
7714919265,2022,40809.0
7714919265,2021,220634.0
7714919265,2023,15875.0
7714919265,2024,
8602263629,2021,228375.0
8602263629,2024,130397.0
8602263629,2023,266.0
8602263629,2025,0.0
8602263629,2022,76420.0
3003006341,2025,932426.0
3003006341,2022,445434.0
3003006341,2021,176346.0
3003006341,2024,810487.0
3003006341,2023,1071301.0
3435043990,2022,18893.0
3435043990,2021,33491.0
3435043990,2024,56346.0
3435043990,2023,16250.0
3435043990,2025,53359.0
1655418190,2025,340996.0
1655418190,2021,91824.0
1655418190,2024,357138.0
1655418190,2023,176779.0
1655418190,2022,125365.0
2304066656,2024,12692.0
2304066656,2023,32633.0
2304066656,2025,30020.0
2304066656,2021,11337.0
2304066656,2022,49790.0
7813253579,2023,38653.0
7813253579,2021,35550.0
7813253579,2024,31255.0
7813253579,2025,101060.0
7813253579,2022,14881.0
7814454503,2021,474123.0
7814454503,2023,807906.0
7814454503,2025,567778.0
7814454503,2024,938641.0
7814454503,2022,304603.0
4632069029,2022,189187.0
4632069029,2023,628423.0
4632069029,2025,513772.0
4632069029,2021,313595.0
4632069029,2024,350915.0
2315993797,2025,2094345.0
2315993797,2024,551465.0
2315993797,2023,3350.0
2315993797,2022,8676.0
2315993797,2021,31323.0
273040820,2023,9845.0
273040820,2021,23016.0
273040820,2025,17373.0
273040820,2022,11641.0
273040820,2024,5122.0
9718026001,2022,1193351.0
9718026001,2021,367630.0
9718026001,2024,2943304.0
9718026001,2023,1403447.0
7704408656,2022,6750.0
7704408656,2021,64314.0
7728309809,2025,397766.0
7728309809,2024,547057.0
7728309809,2022,154084.0
7728309809,2021,80010.0
7728309809,2023,794549.0
7736538802,2022,331084.0
7736538802,2023,241970.0
7736538802,2024,192019.0
7736538802,2025,311009.0
7736538802,2021,382557.0
7805729582,2024,68944.0
7805729582,2023,25871.0
7805729582,2025,102321.0
7805729582,2022,176677.0
7805729582,2021,77995.0
2901259669,2023,33293.0
2901259669,2025,3236.0
2901259669,2022,47897.0
2901259669,2021,55160.0
2901259669,2024,31803.0
7715573852,2025,32498.0
7715573852,2021,31568.0
7715573852,2024,25390.0
7715573852,2023,24116.0
7715573852,2022,26654.0
7715954657,2022,93375.0
7715954657,2023,38779.0
7715954657,2021,57543.0
7715954657,2025,
7715954657,2024,0.0
4616006350,2024,46329.0
4616006350,2022,26159.0
4616006350,2021,32750.0
4616006350,2025,43501.0
4616006350,2023,87686.0
5902886273,2022,33606.0
5902886273,2021,52923.0
5902886273,2024,261759.0
5902886273,2023,101523.0
5902886273,2025,86548.0
6102059212,2021,226076.0
6102059212,2024,169563.0
6102059212,2022,248016.0
6102059212,2023,334369.0
6102059212,2025,156422.0
2311264017,2021,205313.0
2311264017,2025,8185.0
2311264017,2022,775769.0
2311264017,2023,801663.0
2311264017,2024,510516.0
4309005562,2025,118929.0
4309005562,2023,42137.0
4309005562,2024,58573.0
4309005562,2021,29658.0
4309005562,2022,44260.0
7720488634,2024,626657.0
7720488634,2022,390168.0
7720488634,2023,353888.0
7720488634,2021,239068.0
7720488634,2025,556981.0
6679056660,2025,213649.0
6679056660,2024,287542.0
6679056660,2021,117838.0
6679056660,2022,168434.0
6679056660,2023,227358.0
2723090480,2023,226112.0
2723090480,2024,347045.0
2723090480,2022,120122.0
2723090480,2021,137540.0
2723090480,2025,346162.0
3664095781,2022,549249.0
3664095781,2024,281558.0
3664095781,2023,202354.0
3664095781,2025,262420.0
3664095781,2021,454544.0
7810876800,2025,708362.0
7810876800,2022,156080.0
7810876800,2023,212488.0
7810876800,2021,114201.0
7810876800,2024,453376.0
7727483963,2022,359587.0
7706511049,2021,48626.0
7706511049,2024,252216.0
7706511049,2022,24383.0
7706511049,2023,24464.0
7706511049,2025,167417.0
2443046294,2025,101811.0
2443046294,2023,9081.0
2443046294,2024,59336.0
2443046294,2022,18836.0
2443046294,2021,14810.0
7839073370,2021,295654.0
7839073370,2022,271073.0
7839073370,2023,197724.0
7839073370,2025,343058.0
7839073370,2024,142453.0
1645026549,2022,417892.0
1645026549,2023,783356.0
1645026549,2025,401450.0
1645026549,2024,430310.0
1645026549,2021,355696.0
7715662284,2023,897191.0
7715662284,2024,24748.0
7715662284,2021,383202.0
7715662284,2025,240005.0
7715662284,2022,413711.0
7710626490,2023,1066023.0
7710626490,2022,1355507.0
7710626490,2021,760762.0
7710626490,2024,849202.0
7710626490,2025,1224208.0
3435122225,2023,5875.0
3435122225,2024,8490.0
3435122225,2021,13724.0
3435122225,2022,14659.0
3435122225,2025,16992.0
7708577990,2023,1.0
7708577990,2021,0.0
7708577990,2025,0.0
7708577990,2024,0.0
7456028407,2025,310090.0
7456028407,2023,100215.0
7456028407,2024,268719.0
7456028407,2022,328066.0
7456028407,2021,344416.0
9110000680,2022,31340.0
9110000680,2021,66974.0
7810938550,2023,68235.0
7810938550,2022,205758.0
7810938550,2024,74808.0
7810938550,2025,67291.0
7702774181,2025,93761.0
7702774181,2021,266004.0
7702774181,2022,241229.0
7702774181,2023,262882.0
7702774181,2024,233280.0
7724708062,2025,86043.0
7724708062,2021,130486.0
7724708062,2024,56809.0
7724708062,2022,148902.0
7724708062,2023,113700.0
7702803749,2024,203501.0
7702803749,2021,208649.0
7702803749,2023,175080.0
7702803749,2025,91830.0
7702803749,2022,84428.0
7802555560,2022,1534454.0
7802555560,2021,1480652.0
9725052605,2023,
9725052605,2021,922000.0
6317101591,2021,175723.0
6317101591,2023,233999.0
6317101591,2024,245475.0
6317101591,2025,227584.0
6317101591,2022,159223.0
7203249571,2021,150130.0
7203249571,2023,187885.0
7203249571,2025,305091.0
7203249571,2024,82812.0
7203249571,2022,335908.0
1616004646,2024,18039.0
1616004646,2022,24734.0
1616004646,2021,20599.0
1616004646,2023,15445.0
1616004646,2025,21310.0
6629013703,2021,36506.0
6629013703,2025,49883.0
6629013703,2024,43833.0
6629013703,2023,47439.0
6629013703,2022,42642.0
8603214286,2021,143476.0
8603214286,2025,57443.0
8603214286,2023,83.0
8603214286,2022,22341.0
8603214286,2024,83.0
7816673540,2022,127540.0
7816673540,2024,144850.0
7816673540,2021,136132.0
7816673540,2025,150570.0
7816673540,2023,134646.0
1651052642,2022,1239566.0
1651052642,2023,1234359.0
1651052642,2024,1700835.0
1651052642,2021,1580976.0
1651052642,2025,600573.0
2343018350,2023,127430.0
2343018350,2021,103706.0
2343018350,2024,253363.0
2343018350,2025,306530.0
2343018350,2022,89186.0
6162043954,2023,270822.0
6162043954,2021,181165.0
6162043954,2022,223096.0
6162043954,2025,387772.0
6162043954,2024,412132.0
323365312,2023,208985.0
323365312,2021,122639.0
323365312,2025,351221.0
323365312,2022,148929.0
323365312,2024,231475.0
1840042696,2023,274738.0
1840042696,2021,330959.0
1840042696,2024,311763.0
1840042696,2025,288181.0
1840042696,2022,314411.0
510010782,2025,27437.0
510010782,2022,179582.0
510010782,2021,114884.0
510010782,2023,212140.0
510010782,2024,239900.0
2723202203,2024,0.0
2723202203,2023,81440.0
2723202203,2021,224399.0
2723202203,2022,204709.0
4825131700,2025,166986.0
4825131700,2024,140399.0
4825131700,2023,64468.0
4825131700,2022,80124.0
3911016071,2022,215021.0
3911016071,2023,331100.0
3911016071,2021,403117.0
3911016071,2024,396442.0
3911016071,2025,529459.0
7723657827,2023,
7723657827,2022,0.0
7723657827,2021,54328.0
5906094423,2023,25052.0
5906094423,2022,39842.0
5906094423,2024,131.0
5906094423,2025,51.0
5906094423,2021,44854.0
2543121643,2021,372617.0
2543121643,2024,1734888.0
2543121643,2023,1842068.0
2543121643,2022,828831.0
2543121643,2025,2006497.0
272908649,2023,419472.0
272908649,2022,261903.0
272908649,2024,652707.0
272908649,2021,147723.0
721003992,2023,234302.0
721003992,2022,328204.0
721003992,2021,380777.0
2308109766,2025,493452.0
2308109766,2022,372964.0
2308109766,2024,955761.0
2308109766,2021,315067.0
2308109766,2023,301674.0
3665004353,2024,137619.0
3665004353,2025,84184.0
3665004353,2023,54467.0
3665004353,2021,30265.0
3665004353,2022,45870.0
7203161670,2022,74701.0
7203161670,2021,55765.0
5001065948,2024,431152.0
5001065948,2023,187318.0
5001065948,2021,209652.0
5001065948,2022,186607.0
5001065948,2025,211758.0
7810006934,2022,1122512.0
7810006934,2024,1462551.0
7810006934,2021,964129.0
7810006934,2023,1368217.0
6674158098,2025,979160.0
6674158098,2021,479162.0
6674158098,2024,1394266.0
6674158098,2023,797057.0
6674158098,2022,570649.0
6312142523,2021,187264.0
1656075202,2023,1608.0
1656075202,2021,137086.0
1656075202,2022,4879.0
7113503880,2024,21961.0
7113503880,2023,14556.0
7113503880,2022,13458.0
7113503880,2025,27961.0
7113503880,2021,13985.0
3510005570,2022,28670.0
3510005570,2023,34762.0
3510005570,2025,62838.0
3510005570,2024,33089.0
3510005570,2021,36075.0
5044056105,2024,55307.0
5044056105,2021,70270.0
5044056105,2025,72740.0
5044056105,2023,33525.0
5044056105,2022,50280.0
3443121070,2025,0.0
3443121070,2024,1299.0
3443121070,2022,8299.0
3443121070,2021,92677.0
3443121070,2023,2587.0
5001041055,2023,
5001041055,2021,265233.0
5001041055,2024,
5001041055,2025,
1328011816,2021,76506.0
1328011816,2024,20948.0
1328011816,2025,83163.0
1328011816,2022,71844.0
1328011816,2023,31920.0
6901050470,2025,21549.0
6901050470,2023,42378.0
6901050470,2024,109852.0
6901050470,2021,64929.0
6901050470,2022,74846.0
8620017802,2025,
8620017802,2024,
8620017802,2022,6414.0
8620017802,2021,12704.0
8620017802,2023,0.0
3808052100,2025,4542.0
3808052100,2023,7972.0
3808052100,2022,40033.0
3808052100,2024,18594.0
3808052100,2021,42097.0
3435088623,2021,28536.0
3435088623,2022,44858.0
3435088623,2024,38671.0
3435088623,2023,47605.0
5259020772,2021,4708.0
5259020772,2023,0.0
5259020772,2022,0.0
1657235480,2023,8374.0
1657235480,2025,0.0
1657235480,2021,54591.0
1657235480,2024,58.0
1657235480,2022,49490.0
7720698889,2024,1021052.0
7720698889,2025,1326505.0
7720698889,2023,1050918.0
7720698889,2022,589282.0
7720698889,2021,209037.0
3702199304,2023,628174.0
3702199304,2021,173135.0
3702199304,2022,277684.0
3702199304,2025,250098.0
3702199304,2024,299680.0
7203332558,2023,0.0
7203332558,2021,1391337.0
7203332558,2022,215855.0
7203332558,2024,720.0
7203332558,2025,720.0
3435097410,2022,34290.0
3435097410,2023,36817.0
3435097410,2021,37933.0
3435097410,2024,70661.0
3435097410,2025,66433.0
1655384303,2023,749025.0
1655384303,2024,752793.0
1655384303,2021,326194.0
1655384303,2022,149675.0
1655384303,2025,1603942.0
5047205764,2022,103710.0
5047205764,2025,285722.0
5047205764,2024,396032.0
5047205764,2023,206865.0
5047205764,2021,121421.0
