inn,year,net_profit,interest,tax,ebitda
2536278210,2025,467.0,,-159.0,
2536278210,2024,-5029.0,,-121.0,
2536278210,2022,53364.0,3721.0,-14851.0,42234.0
2536278210,2021,156816.0,5017.0,-39113.0,122720.0
2536278210,2023,6041.0,0.0,-1549.0,4492.0
2014010316,2025,1643.0,,-548.0,
2014010316,2023,5580.0,,2790.0,
2014010316,2022,2419.0,,403.0,
2014010316,2021,853.0,,-213.0,
2014010316,2024,3088.0,,-772.0,
6118008728,2024,24117.0,1601.0,-4753.0,20965.0
6118008728,2023,5932.0,3481.0,-1194.0,8219.0
6118008728,2025,38713.0,189.0,-9400.0,29502.0
6118008728,2022,5412.0,2773.0,-433.0,7752.0
6118008728,2021,9696.0,312.0,-952.0,9056.0
1515909790,2021,410.0,-946.0,-103.0,-639.0
1515909790,2024,-40002.0,7065.0,0.0,-32937.0
1515909790,2025,778.0,3027.0,-259.0,3546.0
1515909790,2023,358.0,2886.0,-185.0,3059.0
1515909790,2022,36877.0,-754.0,-9219.0,26904.0
2311196409,2021,897.0,0.0,224.0,1121.0
2311196409,2023,16.0,,0.0,
2311196409,2022,387.0,,96.0,
6167073060,2025,18072.0,906.0,-11922.0,7056.0
6167073060,2023,32262.0,23286.0,-9686.0,45862.0
6167073060,2021,1662.0,2310.0,-2707.0,1265.0
6167073060,2022,4103.0,3186.0,-2226.0,5063.0
6167073060,2024,96840.0,34171.0,-25691.0,105320.0
6154136732,2025,10799.0,,-6609.0,
6154136732,2024,15762.0,,3940.0,
6154136732,2023,20753.0,,5188.0,
6154136732,2021,4696.0,,1174.0,
6154136732,2022,2529.0,,632.0,
9103001404,2025,453.0,,-219.0,
9103001404,2023,306.0,,87.0,
9103001404,2021,1222.0,,86.0,
9103001404,2024,1560.0,,244.0,
9103001404,2022,180.0,,63.0,
6518008673,2025,25472.0,19271.0,-6590.0,38153.0
6518008673,2024,52205.0,27599.0,9612.0,89416.0
6518008673,2021,4121.0,316.0,1041.0,5478.0
6518008673,2022,20689.0,260.0,5633.0,26582.0
272018371,2025,7673.0,0.0,,
272018371,2022,13142.0,258.0,-3126.0,10274.0
272018371,2023,-9941.0,0.0,-554.0,-10495.0
272018371,2024,-12691.0,,-302.0,
272018371,2021,54481.0,,-4077.0,
411167670,2021,26299.0,825.0,-6979.0,20145.0
411167670,2023,-8480.0,3454.0,-172.0,-5198.0
411167670,2025,4763.0,535.0,-1339.0,3959.0
411167670,2024,8357.0,2925.0,-1758.0,9524.0
411167670,2022,3481.0,1778.0,-904.0,4355.0
9101004760,2023,100035.0,,15783.0,
9101004760,2025,50553.0,,-9498.0,
9101004760,2022,56369.0,,-9182.0,
9101004760,2021,34812.0,,-17411.0,
9101004760,2024,43751.0,,7150.0,
2631019737,2024,342.0,,-85.0,
2631019737,2022,2031.0,,-508.0,
2631019737,2021,23797.0,,-5949.0,
2631019737,2025,278.0,0.0,-92.0,186.0
2631019737,2023,4350.0,,-1088.0,
7453167272,2022,29123.0,,-1383.0,
7453167272,2021,-46628.0,,-252.0,
7453167272,2024,20980.0,,-1409.0,
7453167272,2025,-198.0,0.0,0.0,-198.0
7453167272,2023,-4454.0,,-185.0,
5902025274,2021,117.0,,1686.0,
5902025274,2022,-8878.0,,1309.0,
5902025274,2023,2404.0,,1179.0,
5902025274,2024,-8874.0,,746.0,
5902025274,2025,2523.0,,-423.0,
7810828170,2025,13593.0,,-4675.0,
7810828170,2021,-6688.0,,608.0,
7810828170,2022,-9858.0,,-198.0,
7810828170,2024,13064.0,,725.0,
7810828170,2023,3059.0,,-1027.0,
2311283250,2023,130.0,0.0,32.0,162.0
2311283250,2021,3698.0,,924.0,
2311283250,2022,877.0,567.0,219.0,1663.0
3906326092,2024,3005.0,,3082.0,
3906326092,2021,1684.0,,630.0,
3906326092,2025,3747.0,,-3047.0,
3906326092,2023,1960.0,,2288.0,
3906326092,2022,1030.0,,1289.0,
4029051904,2022,16772.0,,-7706.0,
4029051904,2021,18418.0,0.0,-4844.0,13574.0
4029051904,2023,4702.0,,-2070.0,
4029051904,2025,27870.0,10.0,-4841.0,23039.0
4029051904,2024,17962.0,,-4279.0,
6671261026,2022,4360.0,,3009.0,
6671261026,2021,-2585.0,,1637.0,
6671261026,2025,18991.0,,-6740.0,
6671261026,2024,26487.0,,6585.0,
6671261026,2023,8427.0,,5250.0,
9701210718,2024,50806.0,,12702.0,
9701210718,2023,49338.0,,12335.0,
9701210718,2022,18605.0,,,
7727408500,2025,564.0,,-188.0,
7727408500,2022,981.0,,245.0,
7727408500,2021,96.0,,170.0,
7727408500,2024,391.0,,98.0,
7727408500,2023,-2752.0,,172.0,
7701659309,2022,-26729.0,1298.0,-1427.0,-26858.0
7701659309,2025,151.0,2457.0,-83.0,2525.0
7701659309,2023,6702.0,1510.0,-1896.0,6316.0
7701659309,2024,633.0,1473.0,-195.0,1911.0
7701659309,2021,1726.0,100.0,-444.0,1382.0
7717781390,2023,36888.0,397.0,-19707.0,17578.0
7717781390,2024,81815.0,3140.0,-24692.0,60263.0
7717781390,2021,87357.0,,-28142.0,
7717781390,2025,2099.0,1950.0,-16827.0,-12778.0
7717781390,2022,1488.0,2600.0,-5672.0,-1584.0
7717534270,2024,-486.0,,-250.0,
7717534270,2022,-551.0,,-136.0,
7717534270,2023,-513.0,,128.0,
7717534270,2021,-8414.0,,222.0,
7717534270,2025,-938.0,,9.0,
8911028132,2021,38615.0,,9790.0,
8911028132,2025,29738.0,0.0,-10558.0,19180.0
8911028132,2024,9744.0,,-2579.0,
8911028132,2022,16646.0,,14670.0,
8911028132,2023,18782.0,,-4783.0,
7801716180,2022,29.0,,-12.0,
7717683890,2025,44642.0,2453.0,-8992.0,38103.0
7717683890,2021,2453.0,0.0,1751.0,4204.0
7717683890,2024,23383.0,3707.0,5728.0,32818.0
7717683890,2022,29115.0,52.0,3011.0,32178.0
7717683890,2023,10966.0,0.0,4784.0,15750.0
7727830399,2022,26138.0,,6534.0,
7727830399,2023,18105.0,,8041.0,
7727830399,2025,8537.0,400.0,-2846.0,6091.0
7727830399,2024,42353.0,,10588.0,
7727830399,2021,8598.0,,2149.0,
242010713,2022,-5609.0,,-5.0,
242010713,2021,-9867.0,0.0,1944.0,-7923.0
242010713,2024,-13726.0,,-35.0,
242010713,2023,-3730.0,,-10.0,
242010713,2025,-79.0,,0.0,
5008025870,2025,1569.0,82.0,-523.0,1128.0
5008025870,2022,1875.0,,487.0,
5008025870,2024,1786.0,,450.0,
5008025870,2023,1865.0,,574.0,
5008025870,2021,1041.0,,260.0,
1701039720,2025,0.0,,,
1701039720,2022,11899.0,,-2975.0,
1701039720,2023,15314.0,,3829.0,
1701039720,2021,1084.0,,-271.0,
1701039720,2024,1.0,,0.0,
6669014728,2022,14732.0,,-7528.0,
6669014728,2023,-13139.0,4.0,-1813.0,-14948.0
6669014728,2024,-16822.0,341.0,-249.0,-16730.0
6669014728,2025,-6991.0,337.0,-319.0,-6973.0
6669014728,2021,53931.0,,-8027.0,
7720549855,2025,1.0,,-1115.0,
7720549855,2023,16021.0,,-1882.0,
7720549855,2024,2.0,,-1502.0,
7720549855,2022,20020.0,,6313.0,
7720549855,2021,13764.0,,-3451.0,
4025430242,2022,7654.0,,1914.0,
4025430242,2024,702.0,3893.0,176.0,4771.0
4025430242,2021,460.0,,115.0,
4025430242,2023,561.0,,140.0,
4025430242,2025,1877.0,0.0,-624.0,1253.0
6330007950,2022,20.0,,-5.0,
6330007950,2024,11.0,0.0,-3.0,8.0
6330007950,2021,3.0,,-1.0,
6330007950,2023,19.0,,-5.0,
6330007950,2025,55.0,0.0,-18.0,37.0
5044034542,2023,42.0,462.0,0.0,504.0
5044034542,2022,72.0,109.0,-271.0,-90.0
5044034542,2024,2637.0,69.0,-1003.0,1703.0
5044034542,2025,2172.0,17.0,-388.0,1801.0
5044034542,2021,9.0,3.0,-249.0,-237.0
2315213800,2024,76.0,2246.0,-659.0,1663.0
2315213800,2021,4959.0,,-1370.0,
2315213800,2023,1177.0,1984.0,-301.0,2860.0
2315213800,2022,5255.0,190.0,-1649.0,3796.0
2315213800,2025,77.0,1359.0,-784.0,652.0
3123381538,2021,18206.0,,-4552.0,
3123381538,2022,12538.0,,-3134.0,
3123381538,2024,23367.0,1952.0,-5842.0,19477.0
3123381538,2025,10731.0,1067.0,-3577.0,8221.0
3123381538,2023,24410.0,,-6102.0,
2010008764,2025,0.0,,,
2010008764,2021,,,,
2010008764,2023,,,,
2010008764,2022,318.0,,-85.0,
7814127961,2023,976.0,4345.0,1282.0,6603.0
7814127961,2022,33391.0,6768.0,8326.0,48485.0
7814127961,2024,1240.0,12365.0,4239.0,17844.0
7814127961,2025,123.0,31829.0,-1043.0,30909.0
7814127961,2021,16734.0,5269.0,4027.0,26030.0
9103000182,2025,-17325.0,0.0,-18.0,-17343.0
9103000182,2024,-8129.0,,-67.0,
9103000182,2022,-17362.0,,-2737.0,
9103000182,2021,-6462.0,,-696.0,
9103000182,2023,4315.0,,-3713.0,
8911014193,2023,1444.0,512.0,435.0,2391.0
8911014193,2022,4402.0,,523.0,
8911014193,2021,5694.0,,611.0,
8911014193,2025,7361.0,911.0,-594.0,7678.0
8911014193,2024,2715.0,1491.0,542.0,4748.0
8901016434,2023,400428.0,,-100276.0,
8901016434,2025,350763.0,,-117781.0,
8901016434,2022,215872.0,,-49459.0,
8901016434,2024,315969.0,,-76636.0,
8901016434,2021,124917.0,,-28071.0,
8904076738,2025,-2259.0,,-600.0,
8904076738,2024,-3955.0,,,
8904082259,2023,15497.0,0.0,-4111.0,11386.0
8904082259,2021,-2234.0,,-2563.0,
8904082259,2025,50490.0,,-17371.0,
8904082259,2024,51186.0,,-13521.0,
8904082259,2022,14768.0,44.0,-4597.0,10215.0
8904028692,2022,18704.0,,976.0,
8904028692,2025,1431.0,5163.0,-1570.0,5024.0
8904028692,2023,25187.0,,2081.0,
8904028692,2024,22631.0,,1191.0,
8904028692,2021,56570.0,0.0,2977.0,59547.0
1657238354,2022,-1025.0,,-222.0,
1657238354,2024,-57594.0,,0.0,
1657238354,2023,16758.0,,-901.0,
1657238354,2021,-22366.0,,-401.0,
3906221283,2023,6255.0,2859.0,-1084.0,8030.0
3906221283,2022,22885.0,430.0,-1208.0,22107.0
3906221283,2025,35381.0,608.0,-70623.0,-34634.0
3906221283,2024,44158.0,1718.0,-931.0,44945.0
3906221283,2021,8865.0,712.0,-4982.0,4595.0
7602110885,2024,-20482.0,,-106.0,
7602110885,2023,19504.0,0.0,0.0,19504.0
7602110885,2021,-1110.0,644.0,-647.0,-1113.0
7602110885,2022,1289.0,264.0,-374.0,1179.0
7602110885,2025,0.0,,0.0,
7606056854,2024,1383.0,69.0,-123.0,1329.0
7606056854,2022,18.0,127.0,-131.0,14.0
7606056854,2023,270.0,0.0,-298.0,-28.0
7606056854,2021,74.0,23.0,-191.0,-94.0
7606056854,2025,4093.0,4.0,-352.0,3745.0
7604299643,2024,9411.0,,2432.0,
7604299643,2021,7301.0,,-1868.0,
7604299643,2022,10212.0,,-2770.0,
7604299643,2025,7066.0,,-3848.0,
7604299643,2023,-11965.0,,3166.0,
7606079153,2024,-1089.0,,1199.0,
7606079153,2023,12077.0,,1363.0,
7606079153,2025,11517.0,,-1946.0,
7606079153,2021,13001.0,,1183.0,
7606079153,2022,13630.0,,1271.0,
7602028775,2022,5472.0,1544.0,-1530.0,5486.0
7602028775,2024,1795.0,,-18.0,
7602028775,2021,-7635.0,1553.0,-124.0,-6206.0
7602028775,2025,-6114.0,0.0,-127.0,-6241.0
7602028775,2023,1071.0,0.0,-675.0,396.0
7720846801,2021,20841.0,,,
7720846801,2025,5483.0,,-968.0,
7720846801,2024,4859.0,,-858.0,
7720846801,2023,9548.0,,-1685.0,
7720846801,2022,-35.0,,-7.0,
7627051896,2025,-770.0,,-651.0,
7627051896,2023,5418.0,,-2976.0,
7627051896,2024,-3841.0,,-1675.0,
7627051896,2022,-10811.0,,-7146.0,
7627051896,2021,28632.0,,-2735.0,
7610075419,2023,4354.0,,2666.0,
7610075419,2022,7227.0,,2848.0,
7610075419,2024,-3736.0,,1083.0,
7610075419,2021,7900.0,,3123.0,
7610075419,2025,-5905.0,,-903.0,
7604248060,2023,150.0,5314.0,-39.0,5425.0
7604248060,2024,9929.0,0.0,-2188.0,7741.0
7604248060,2025,240628.0,,-80861.0,
7604248060,2022,498.0,1950.0,-716.0,1732.0
7604248060,2021,3171.0,186.0,-1098.0,2259.0
6671018896,2022,134.0,,783.0,
6671018896,2025,3814.0,3001.0,-370.0,6445.0
6671018896,2024,5136.0,3141.0,818.0,9095.0
6671018896,2021,3680.0,,-948.0,
6671018896,2023,-96761.0,,21.0,
7604275346,2023,4065.0,634.0,,
7604275346,2024,73466.0,0.0,-1070.0,72396.0
7604275346,2022,4530.0,3332.0,,
7604275346,2021,7101.0,1261.0,,
5007033011,2024,15.0,,430.0,
5007033011,2022,649.0,,306.0,
5007033011,2023,152.0,,168.0,
5007033011,2025,5.0,,-140.0,
5007033011,2021,3733.0,,208.0,
5903024308,2022,1946.0,,486.0,
5903024308,2023,-240.0,,0.0,
5903024308,2021,0.0,,0.0,
5075029038,2025,601.0,0.0,99.0,700.0
5075029038,2023,16535.0,689.0,-4184.0,13040.0
5075029038,2022,-1979.0,,-284.0,
5075029038,2021,12.0,0.0,-91.0,-79.0
5075029038,2024,9031.0,262.0,-2330.0,6963.0
6950240837,2025,5.0,,-82.0,
6950240837,2023,26296.0,,6241.0,
6950240837,2022,-2730.0,,0.0,
6950240837,2021,31337.0,,7989.0,
6950240837,2024,5398.0,,1491.0,
7721776480,2021,245.0,50.0,61.0,356.0
3662194113,2024,82913.0,,956.0,
3662194113,2023,7129.0,,506.0,
3662194113,2022,334.0,,159.0,
3662194113,2021,1299.0,,239.0,
3662194113,2025,9138.0,,-183.0,
3015090323,2021,8521.0,1.0,594.0,9116.0
3015090323,2025,32671.0,,-3535.0,
3015090323,2023,480.0,,991.0,
3015090323,2022,15055.0,0.0,1178.0,16233.0
3015090323,2024,31603.0,,2668.0,
5407263348,2025,-24746.0,0.0,-7.0,-24753.0
5407263348,2021,1963.0,,-1201.0,
5407263348,2022,18538.0,,-2428.0,
5407263348,2023,-9376.0,,-3428.0,
5407263348,2024,4061.0,,1114.0,
6658523441,2021,-179.0,,-18.0,
6658523441,2022,0.0,,0.0,
7604133119,2022,4127.0,1649.0,-1228.0,4548.0
7604133119,2023,-40642.0,1898.0,0.0,-38744.0
7604133119,2021,29895.0,32.0,-6936.0,22991.0
7604133119,2024,-50608.0,3248.0,,
2224203233,2022,-11556.0,,,
2224203233,2021,-7305.0,,0.0,
7704841066,2024,16064.0,,4016.0,
7704841066,2021,15134.0,,-3783.0,
7704841066,2023,6700.0,,1600.0,
7704841066,2025,5621.0,,-1874.0,
7704841066,2022,10328.0,,-2582.0,
277051220,2024,6009.0,1425.0,-1644.0,5790.0
277051220,2023,-9843.0,815.0,-2727.0,-11755.0
277051220,2025,-2843.0,16804.0,222.0,14183.0
277051220,2021,-2423.0,-289.0,-1596.0,-4308.0
277051220,2022,2131.0,-833.0,-1383.0,-85.0
3661071824,2021,6.0,,118.0,
3661071824,2022,189.0,,269.0,
7716761369,2021,5488.0,0.0,-1636.0,3852.0
7716761369,2022,8462.0,3.0,-2278.0,6187.0
7716761369,2025,-3149.0,0.0,0.0,-3149.0
7716761369,2024,126.0,100.0,-1069.0,-843.0
7716761369,2023,3786.0,154.0,-1910.0,2030.0
6623099687,2022,88797.0,4290.0,-6829.0,86258.0
6623099687,2021,8791.0,1200.0,3522.0,13513.0
6623099687,2023,979999.0,882.0,-178079.0,802802.0
6623099687,2024,293663.0,3939.0,-50230.0,247372.0
6623099687,2025,453372.0,17366.0,-305558.0,165180.0
1655450387,2025,17582.0,3663.0,-3482.0,17763.0
1655450387,2021,10997.0,,-1676.0,
1655450387,2023,4051.0,,-1554.0,
1655450387,2024,6687.0,,-3083.0,
1655450387,2022,3620.0,,-934.0,
277139690,2024,1815.0,,-454.0,
277139690,2023,1496.0,,-374.0,
277139690,2021,896.0,,-224.0,
277139690,2022,1337.0,,-334.0,
277139690,2025,3212.0,147.0,-1587.0,1772.0
7204176189,2024,2423.0,,657.0,
7204176189,2021,1117.0,,309.0,
7204176189,2022,1462.0,,406.0,
7204176189,2023,2904.0,,889.0,
7204176189,2025,407.0,,-194.0,
7729494230,2024,29758.0,,-8350.0,
7729494230,2022,20224.0,77.0,-7122.0,13179.0
7729494230,2021,25455.0,500.0,-7068.0,18887.0
7729494230,2023,25967.0,0.0,-7915.0,18052.0
7729494230,2025,62278.0,0.0,-19826.0,42452.0
7703241997,2022,5615.0,1096.0,-1404.0,5307.0
7703241997,2023,845.0,0.0,-205.0,640.0
7703241997,2021,2492.0,1074.0,-876.0,2690.0
7203372134,2022,22033.0,,-5369.0,
7203372134,2021,1403.0,,-744.0,
7203372134,2023,10389.0,,-3163.0,
7203372134,2025,74409.0,,-25210.0,
7203372134,2024,60306.0,,-15718.0,
7707437849,2021,162.0,,-40.0,
7707437849,2022,519.0,,-130.0,
2465174194,2025,-94.0,,-224.0,
2465174194,2021,351.0,,775.0,
2465174194,2023,514.0,,128.0,
2465174194,2022,1902.0,,574.0,
2465174194,2024,614.0,,142.0,
1435291075,2025,675.0,2418.0,0.0,3093.0
1435291075,2024,585.0,1953.0,-828.0,1710.0
1435291075,2021,-5589.0,1703.0,1556.0,-2330.0
1435291075,2023,5652.0,3159.0,,
1435291075,2022,4023.0,2246.0,1987.0,8256.0
2311070188,2023,767.0,0.0,202.0,969.0
2311070188,2025,-276.0,0.0,,
2311070188,2024,-166.0,,0.0,
2311070188,2022,-15528.0,1137.0,,
2311070188,2021,-48347.0,404.0,0.0,-47943.0
7724870548,2024,1.0,0.0,0.0,1.0
7724870548,2025,-4480.0,5.0,-23.0,-4498.0
7724870548,2023,32.0,2.0,-11.0,23.0
7724870548,2022,0.0,,0.0,
7724870548,2021,-37.0,,6.0,
1402017528,2023,13852.0,,,
1402017528,2021,9557.0,,,
1402017528,2025,14027.0,,-4967.0,
1402017528,2024,15620.0,,,
1402017528,2022,12594.0,,,
6606036599,2023,6645.0,594.0,-2955.0,4284.0
6606036599,2024,2157.0,534.0,-1303.0,1388.0
6606036599,2021,4392.0,0.0,-596.0,3796.0
6606036599,2022,5320.0,3.0,-1041.0,4282.0
6674354864,2025,-7097.0,0.0,-224.0,-7321.0
6674354864,2022,-20687.0,1379.0,-4187.0,-23495.0
6674354864,2023,12377.0,0.0,-4124.0,8253.0
6674354864,2021,27570.0,2147.0,-7135.0,22582.0
6674354864,2024,-13644.0,,-1292.0,
1650239510,2024,341567.0,352.0,-7571.0,334348.0
1650239510,2022,211949.0,,-23409.0,
1650239510,2025,40405.0,206.0,-7199.0,33412.0
1650239510,2021,220658.0,,-63181.0,
1650239510,2023,204177.0,132.0,1384.0,205693.0
2310108390,2022,65.0,,-23.0,
2310108390,2025,-1146.0,,0.0,
2310108390,2023,129.0,,-40.0,
2310108390,2021,126411.0,0.0,-31746.0,94665.0
2310108390,2024,13299.0,,-3341.0,
2225162100,2024,-4365.0,0.0,99.0,-4266.0
2225162100,2021,1449.0,,-379.0,
2225162100,2025,-124.0,0.0,0.0,-124.0
2225162100,2023,67.0,196.0,-17.0,246.0
2225162100,2022,3188.0,,-830.0,
5406755724,2024,20889.0,,5225.0,
5406755724,2021,5863.0,,-1440.0,
5406755724,2023,9375.0,,2344.0,
5406755724,2022,7873.0,,-2005.0,
5406755724,2025,-14161.0,,0.0,
5408233106,2021,-24783.0,,,
5408233106,2023,-81344.0,,0.0,
5408233106,2024,-148268.0,,,
5408233106,2025,-2767.0,,,
5408233106,2022,-41461.0,,-6.0,
2463059894,2023,10736.0,1361.0,-2565.0,9532.0
2463059894,2024,7825.0,1364.0,-1955.0,7234.0
2463059894,2022,1971.0,1393.0,-658.0,2706.0
2463059894,2021,19520.0,1369.0,-3508.0,17381.0
2463059894,2025,681.0,1187.0,-600.0,1268.0
2221238887,2025,-14146.0,12489.0,-4151.0,-5808.0
2221238887,2023,8644.0,,4339.0,
2221238887,2024,38219.0,,2628.0,
2221238887,2022,-2417.0,,2553.0,
2221238887,2021,22400.0,,1997.0,
1435268421,2024,7668.0,,-1732.0,
1435268421,2022,353.0,,-2554.0,
1435268421,2023,17191.0,,-2589.0,
1435268421,2021,2180.0,,-986.0,
1435268421,2025,-60452.0,,,
7801326342,2023,557.0,,146.0,
7801326342,2021,543.0,,138.0,
7801326342,2022,325.0,,82.0,
7801326342,2025,288.0,4875.0,-170.0,4993.0
7801326342,2024,238.0,1820.0,129.0,2187.0
3444195484,2025,-59557.0,,-185.0,
3444195484,2023,18.0,,966.0,
3444195484,2024,15623.0,,5002.0,
3444195484,2022,-4788.0,,433.0,
3444195484,2021,8926.0,,2058.0,
4443022963,2025,11355.0,0.0,-2965.0,8390.0
4443022963,2023,-47175.0,,0.0,
4443022963,2024,-263960.0,0.0,0.0,-263960.0
4443022963,2021,-9154.0,0.0,-1471.0,-10625.0
4443022963,2022,-113864.0,,36822.0,
6382043082,2022,2705.0,134.0,-679.0,2160.0
6382043082,2023,3358.0,0.0,-839.0,2519.0
6382043082,2025,4321.0,,-1440.0,
6382043082,2024,732.0,,-1051.0,
6382043082,2021,1047.0,233.0,-296.0,984.0
5614077572,2025,698.0,2.0,-217.0,483.0
5614077572,2023,4387.0,421.0,-1067.0,3741.0
5614077572,2024,591.0,31.0,-166.0,456.0
5614077572,2022,1691.0,498.0,-384.0,1805.0
5614077572,2021,400.0,53.0,-107.0,346.0
4207058036,2021,4317.0,,795.0,
4207058036,2024,2519.0,,552.0,
4207058036,2025,2498.0,,-1032.0,
4207058036,2022,1427.0,,630.0,
4207058036,2023,1540.0,,392.0,
1102060924,2024,787.0,969.0,-224.0,1532.0
1102060924,2022,8761.0,,-1688.0,
1102060924,2021,-3834.0,0.0,-332.0,-4166.0
1102060924,2023,87.0,,-850.0,
1102060924,2025,341.0,180.0,-87.0,434.0
7453050154,2024,2495.0,125.0,624.0,3244.0
7453050154,2023,886.0,,222.0,
7453050154,2021,2442.0,,610.0,
7453050154,2022,2436.0,,915.0,
7453050154,2025,7220.0,185.0,-2407.0,4998.0
8609019034,2024,-5371.0,,1308.0,
8609019034,2021,-202.0,,-15.0,
8609019034,2023,,,,
8609019034,2022,-210.0,,-36.0,
9701016076,2024,-3128.0,,147.0,
9701016076,2023,29395.0,,-6470.0,
9701016076,2021,643.0,,-187.0,
9701016076,2025,-17815.0,,435.0,
9701016076,2022,-34792.0,,1172.0,
5258141848,2023,33210.0,0.0,2845.0,36055.0
5258141848,2024,-60365.0,,2531.0,
5258141848,2025,21417.0,,-3063.0,
5258141848,2021,10663.0,9.0,1989.0,12661.0
5258141848,2022,7339.0,6.0,2870.0,10215.0
2516000230,2024,503.0,,3382.0,
2516000230,2021,-3887.0,,-252.0,
2516000230,2022,259.0,,-223.0,
2516000230,2023,774.0,,-289.0,
8603185652,2024,21286.0,5657.0,-7593.0,19350.0
8603185652,2025,3181.0,2352.0,-1821.0,3712.0
8603185652,2023,17807.0,1819.0,-4452.0,15174.0
8603185652,2021,9487.0,,,
8603185652,2022,11609.0,,-8233.0,
1001166459,2024,-5385.0,,0.0,
1001166459,2022,-4862.0,230.0,-22.0,-4654.0
1001166459,2023,-4220.0,0.0,-1.0,-4221.0
1001166459,2025,-1495.0,0.0,-2.0,-1497.0
1001166459,2021,192.0,76.0,-117.0,151.0
5406757457,2022,-4011.0,,0.0,
5406757457,2023,-4009.0,,-11.0,
5406757457,2021,295.0,,-232.0,
6686090528,2022,1129.0,,-981.0,
6686090528,2024,2824.0,,-1232.0,
6686090528,2023,3231.0,,-5841.0,
6686090528,2021,2763.0,,-1155.0,
6686090528,2025,1332.0,,-1527.0,
1633608550,2025,5886.0,,-3898.0,
1633608550,2024,14255.0,,,
1633608550,2023,10306.0,,,
1633608550,2022,4716.0,,,
1633608550,2021,5541.0,,,
7604115649,2022,12163.0,,-3046.0,
7604115649,2025,12008.0,,-4012.0,
7604115649,2021,8171.0,,-2056.0,
7604115649,2023,13080.0,,-3274.0,
7604115649,2024,33140.0,,-8292.0,
7729582818,2024,6661.0,,1499.0,
7729582818,2022,1794.0,,679.0,
7729582818,2025,-2660.0,105.0,-412.0,-2967.0
7729582818,2021,-5914.0,,0.0,
7729582818,2023,-388.0,,53.0,
7726730592,2025,790.0,121.0,-227.0,684.0
7726730592,2024,-42139.0,,0.0,
7726730592,2022,557.0,329.0,-653.0,233.0
7726730592,2023,8642.0,0.0,-2522.0,6120.0
7726730592,2021,25877.0,899.0,-7249.0,19527.0
2636036863,2022,785.0,,,
2636036863,2024,1103.0,,,
2636036863,2021,834.0,,,
2636036863,2025,1996.0,,,
2636036863,2023,895.0,,,
7701186148,2021,905.0,8511.0,-169.0,9247.0
7701186148,2025,105.0,0.0,-35.0,70.0
7701186148,2024,402.0,,-268.0,
7701186148,2023,257.0,0.0,-52.0,205.0
7701186148,2022,1520.0,9548.0,-201.0,10867.0
4824069294,2022,1419.0,,-430.0,
4824069294,2021,4225.0,,-1056.0,
274063059,2024,828.0,,-207.0,
274063059,2025,14.0,,-4.0,
274063059,2021,567.0,,-191.0,
274063059,2023,902.0,,-226.0,
274063059,2022,577.0,,-190.0,
276037311,2021,-139.0,0.0,0.0,-139.0
276037311,2022,-3184.0,,,
276037311,2023,-945.0,,,
276037311,2024,,,,
276037311,2025,3451.0,,,
1628009825,2025,3107.0,0.0,-1036.0,2071.0
1628009825,2024,3074.0,,-769.0,
1628009825,2022,1386.0,,-347.0,
1628009825,2023,1653.0,,-413.0,
1628009825,2021,979.0,,-245.0,
6317011330,2021,99423.0,,-1437.0,
6317011330,2022,31396.0,92.0,-1505.0,29983.0
6317011330,2025,-7908.0,235.0,,
6317011330,2024,66182.0,11554.0,-2282.0,75454.0
6317011330,2023,35600.0,0.0,-1825.0,33775.0
5405221952,2023,176438.0,,-46711.0,
5405221952,2024,302477.0,,-76641.0,
5405221952,2022,10266.0,,-3130.0,
5405221952,2025,57990.0,,-20638.0,
5405221952,2021,39193.0,,-11232.0,
6166017874,2022,51.0,,-13.0,
6166017874,2021,-17.0,,-26.0,
6166017874,2024,1.0,,-57.0,
6166017874,2025,4879.0,,-2619.0,
6166017874,2023,15.0,,-66.0,
2320240559,2024,716.0,0.0,,
2320240559,2021,3948.0,0.0,,
2320240559,2023,38656.0,2558.0,,
2320240559,2022,2631.0,,,
2320240559,2025,2679.0,0.0,,
2722081330,2022,46.0,,31.0,
2722081330,2023,4759.0,,1190.0,
2722081330,2024,40802.0,,0.0,
2722081330,2025,20078.0,23.0,0.0,20101.0
2722081330,2021,1465.0,,803.0,
2723031950,2021,300.0,,0.0,
2723031950,2022,-663.0,104.0,28.0,-531.0
1658211429,2023,27794.0,,-6985.0,
1658211429,2022,90929.0,,-23456.0,
1658211429,2021,30631.0,,-8152.0,
7708353782,2024,480.0,,-120.0,
7708353782,2021,313.0,,-78.0,
7708353782,2025,584.0,,-194.0,
7708353782,2023,507.0,,-127.0,
7708353782,2022,587.0,,-147.0,
7716828623,2023,406.0,,101.0,
7716828623,2022,1.0,,191.0,
7716828623,2025,333.0,0.0,-110.0,223.0
7716828623,2024,410.0,,82.0,
7716828623,2021,384.0,,102.0,
7801003091,2024,2389.0,421.0,-711.0,2099.0
7801003091,2021,4140.0,385.0,-211.0,4314.0
7801003091,2025,2032.0,0.0,-1405.0,627.0
7801003091,2022,1950.0,1204.0,-733.0,2421.0
7801003091,2023,1708.0,1728.0,-238.0,3198.0
5108003422,2022,2388.0,,597.0,
5108003422,2025,7042.0,,-548.0,
5108003422,2024,2472.0,,618.0,
5108003422,2021,4426.0,,1106.0,
